회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)길벗블랙스톤,"gilbutblackstoneresort co.,Ltd",길벗블랙스톤, ,원용권,기타법인,154411-0027636,838-81-00516,충청북도 청주시 청원구 충청대로 101 2층(율량동), ,,유원지 및 테마파크 운영업,2016-05-31,12월
(주)길산골프클럽,"gilsan golf club co.,ltd.",길산골프클럽, ,정길영,기타법인,160111-0150138,314-81-55553,대전광역시 유성구 원내동 1-10,www.gilsan.co.kr,,골프연습장 운영업,2002-12-20,12월
길상창휘 유한회사,GILSANGCHANGHUI,길상창휘, ,찬웽린외2인,기타법인,220114-0006192,623-88-00344,"제주특별자치도 제주시 탑동로 66 (삼도이동, 라마다프라자호텔 내 사무실)", ,,기타 사행시설 관리 및 운영업,2016-06-30,12월
(주)김미파이브,Gim me five ltd,김미파이브, ,이상민,기타법인,110111-2848244,120-86-57102,서울특별시 강남구 삼성동 159 컨벤션별관 지하1층 1A7, ,,그 외 기타 창작 및 예술관련 서비스업,2003-08-27,12월
(주)김미현골프월드,K.M.H GOLF WORID,김미현골프월드, ,김정길,기타법인,120111-0490152,131-86-12876,인천광역시 남동구 고잔동 519-4, ,,골프연습장 운영업,2009-03-10,12월
주식회사꿈,"Dream Co. ,Ltd",꿈, ,남혁진,기타법인,224111-0029146,292-81-00141,"제주특별자치도 서귀포시 하예로 56 (하예동, 베네치아빌) 602호", ,,유원지 및 테마파크 운영업,2015-06-16,12월
나이스관광개발(주),Nice Tourist Development Company,나이스관광개발, ,권순민,기타법인,160111-0201692,314-81-79894,대전광역시 서구 둔산동 1469번지 대승빌딩 502호,-,,골프장 운영업,2006-01-12,12월
나인개발(주),sportsnine,나인개발, ,유명순,기타법인,110111-1591232,203-81-27403,경기도 성남시 분당구 서현동255-1풍림아이원플러스스포츠센터3층, ,,체력단련시설 운영업,1998-10-31,12월
나인산업개발(주),"NINE INDUSTRIAL DEVELOPMENT CO.,LTD",나인산업개발, ,박정숙,기타법인,195511-0061419,615-81-30436,경상남도 김해시 주촌면 금관대로775번길 80,bluebar55@nate.com,,골프연습장 운영업,2002-12-26,12월
(주)나인스포렉스,ninesporex,나인스포렉스, ,이준희,기타법인,284111-0049572,132-81-53900,경기도 남양주시 와부읍 월문리 109-10,www.nsgolfclub.co.kr,,골프연습장 운영업,2009-02-03,12월
(주)나인포인트,ninepoint co.ltd,나인포인트, ,변재길,기타법인,151111-0068233,707-86-01439,"충청북도 충주시 앙성면 상대촌1길 198 (지당리, 스타cc)", ,,골프장 및 스키장 운영업,2019-01-01,12월
나주관광개발(주),Naju Tourism Development Co. Ltd,나주관광개발, ,이부성,기타법인,200111-0068754,409-81-34803,전라남도 나주시 남평읍 나주호로 442-129 (우산리),www.goldlake.co.kr,,골프장 운영업,1986-09-16,12월
주식회사 나주컨트리클럽,Co.Inc NAJOO Country Club,나주컨트리클럽, ,김천종,기타법인,205511-0009177,412-81-20625,전라남도 나주시 공산면 상방리 7, ,,골프장 운영업,2000-11-14,12월
주식회사 난장컬쳐스,"NANJANG CULTURES, INC.",난장컬쳐스, ,"김덕수, 주재연",기타법인,110111-2286600,101-81-72451,서울특별시 종로구 동숭동 1-100,http://www.nanjangcultures.com,,무용 및 음악단체,2001-07-13,12월
(주)남경레저,NAMKYONG  LEISURE,남경레저, ,정택충,기타법인,134811-0142232,124-86-57410,충청북도 음성군 금왕읍 대금로 1529 2층(호암빌딩), ,,골프장 운영업,2007-07-11,12월
남광주관광주식회사,"Namkwnagju Contury CLUB Co., Ltd",남광주관광, ,박창열,기타법인,200111-0016969,408-81-08957,전라남도 화순군 춘양면 양곡리 산 67번지,없음,,골프장 운영업,1989-03-23,12월
남양개발(주),Huton Country Club,남양개발, ,마형렬,기타법인,200111-0148853,408-81-63436,광주광역시 북구 중흥동 712 14, ,,골프장 운영업,2004-08-24,12월
남여주레저개발주식회사,"Namyeoju Leisure Development Co.,Ltd",남여주레저개발, ,강봉석,기타법인,110111-1064742,126-81-17608,경기도 여주시 가여로 532 (하거동),www.namyeoju.co.kr,,골프장 운영업,1994-08-08,12월
(주)남이섬,"nami island, lnc.",남이섬, ,전명준,기타법인,110111-0129125,110-81-31565,"강원도 춘천시 남산면 남이섬길 1 (방하리, 남이섬)",www.namisum.com/,,유원지 및 테마파크 운영업,1968-04-01,12월
남일물산(주),"Namil Moolsan Co., Ltd.",남일물산, ,천용실,기타법인,180111-0678087,605-81-95387,"부산광역시 수영구 수영로 754 (민락동, 센텀비스타동원) 상가 402호", ,,그 외 기타 스포츠 서비스업,2009-07-06,06월
남촌레저개발주식회사,"Namchon leisure dev.co.,ltd.",남촌레저개발, ,이완희,기타법인,110111-1616874,207-81-53179,경기도 광주시 곤지암읍 부항길 135-38 (이선리), ,,골프장 운영업,1998-12-07,12월
남한강개발 주식회사, ,남한강개발, ,최재용,기타법인,151111-0000722,303-81-24249,충청북도 충주시 금가면 월상리 산 95-1, ,,골프장 운영업,1984-06-01,12월
남한강에스파크컨트리클럽(주),"Namhangang Spark CC Co., Ltd.",남한강에스파크컨트리클럽, ,손호영,기타법인,141211-0094535,512-87-01032,강원도 원주시 부론면 법천시장길 52, ,,골프장 운영업,2018-01-19,12월
남해레저개발 주식회사,"NAMHAI  LEISURE DEVELOPMENT CO.,LTD.",남해레저개발, ,김응서,기타법인,200111-0196919,408-81-62965,광주광역시 동구 서석로 42 (광산동), ,,골프장 운영업,2008-10-01,12월
남화산업(주),"Namhwa Industrial Co.,Ltd.",남화산업,111710,"최재훈, 최영곤 (공동대표이사)",코스닥시장,200111-0021009,408-81-11016,전라남도 무안군 청계면 서호로 162,www.muangc.co.kr,,골프장 운영업,1990-02-23,12월
(주)내외리버스퀘어,"Naewae River Square Co., Ltd.",내외리버스퀘어, ,이충식,기타법인,174811-0091019,437-87-01084,경상북도 경산시 강변동로 378 (대평동) (주)내외리버스퀘어 건물, ,,체력단련시설 운영업,2018-07-01,12월
(주)내외웰빙스포츠,co.ltd naewaewellbeingsport,내외웰빙스포츠, ,이충식,기타법인,174811-0038128,515-81-27820,경상북도 경산시 대평동 77-3, ,,그 외 기타 스포츠시설 운영업,2005-02-21,12월
내포개발 주식회사,naepo development,내포개발, ,박주정,기타법인,165011-0093517,389-81-03398,충청남도 당진시 합덕읍 면천로 1156-34 205호, ,,골프장 운영업,2024-03-18,12월
(주)노머스,Knowmerce Corp.,노머스,473980,김영준,코스닥시장,110111-7042247,225-87-01399,"서울특별시 강남구 논현로149길 67-5 1층, 2층, 3층, 4층, 5층 (논현동)",knowmerce.com,https://knowmerce.com/31,그 외 기타 창작 및 예술관련 서비스업,2019-03-13,12월
주식회사 노스빌골프랜드,Northvill Golfland .Co.Ltd,노스빌골프랜드, ,윤계숙,기타법인,194211-0082280,609-81-75229,경상남도 창원시 북면 감계리 29-12,-,,골프연습장 운영업,2006-11-08,12월
주식회사 노스팜,north palm,노스팜, ,김정춘,기타법인,110111-3513755,107-86-81502,"경기도 파주시 광탄면 쇠장이길 265 (기산리, 노스팜컨트리클럽)",https://www.npcc.co.kr,,골프장 운영업,2006-08-23,12월
(주)놀씨어터,"NOL THEATER Co.,Ltd",놀씨어터, ,백새미,기타법인,110111-4035625,214-88-37365,"서울특별시 용산구 이태원로 294 (한남동, 블루스퀘어)",www.bluesquare.kr,,공연시설 운영업,2009-01-30,12월
농심개발주식회사,nongshim development,농심개발, ,정철수,기타법인,115411-0002700,127-81-13551,경기도 포천시 일동면 화동로 738,ildonglakes.co.kr,,골프장 운영업,1989-04-14,12월
농심이스포츠 주식회사,"NONGSHIM ESPORTS Co., Ltd.",농심이스포츠, ,오지환,기타법인,110111-7076022,653-87-01293,서울특별시 강남구 선릉로131길 15 희승빌딩,ns-esports.com/,,스포츠 클럽 운영업,2019-04-12,12월
농업회사법인 대광 주식회사, ,농업회사법인대광, ,이건,기타법인,201111-0018154,411-81-31833,전라남도 신안군 임자면 도찬리 389-4, ,,기타 유사 여가관련 서비스업,2002-04-11,12월
농업회사법인 주식회사 베어트리파크,Beartree Park,농업회사법인베어트리파크, ,이선용,기타법인,164711-0043486,307-81-45076,세종특별자치시 전동면 신송로 217 (송성리),beartreepark.com,,자연공원 운영업,2014-05-07,12월
농업회사법인 주식회사 솔모로,Solmoro,농업회사법인솔모로, ,박영훈,기타법인,134511-0561850,545-87-02268,경기도 용인시 처인구 묵동로39번길 39-4 (운학동), ,,자연공원 운영업,2022-02-01,12월
농업회사법인 주식회사 아침고요수목원,GARDEN OF MORNING CALM,농업회사법인아침고요수목원, ,한상경,기타법인,284511-0007100,132-81-61545,"경기도 가평군 상면 수목원로 432 (행현리, 아침고요수목원)", ,,자연공원 운영업,2005-07-01,12월
농업회사법인 주식회사 여울,Yeoul.Co.,농업회사법인여울, ,권은영,기타법인,180111-1046738,102-87-00457,경기도 포천시 영북면 우물목길 171-18 (산정리) 2층,www.peacelandkorea.com,,식물원 및 동물원 운영업,2016-09-01,12월
농업회사법인 유한회사 효정,hyojeong,농업회사법인효정, ,유광현,기타법인,284514-0000497,127-86-60568,경기도 가평군 설악면 미사리로270번길 30 (송산리) 주3동, ,,식물원 및 동물원 운영업,2016-05-30,12월
(주)누가개발,"NuGaDevelopment  Co., Ltd. ",누가개발, ,김인탁,기타법인,110111-2833245,503-81-62713,경상북도 고령군 고령읍 장기리, ,,골프장 운영업,2003-08-01,12월
누리이음 주식회사,Nurieum Ltd.,누리이음, ,김진구,기타법인,134111-0070109,591-81-03593,"경기도 군포시 공단로140번길 27 (당정동, 군포LSR&D센터) 1층", ,,무용 및 음악단체,2025-10-31,12월
뉴경기관광주식회사,Newkyunggi Resort Corp,뉴경기관광, ,"이용성, 이석호",기타법인,134511-0006898,135-81-01468,"경기도 용인시 처인구 이동면 기흥단지로 579 (서리, 코리아CC)",www.kgav.com,,골프장 운영업,1988-09-13,12월
(주)뉴딘콘텐츠,"NEWDIN CONTENTS CO.,Ltd",뉴딘콘텐츠, ,김효겸,기타법인,110111-5359206,220-88-75253,"서울특별시 강남구 선릉로 529 (역삼동, 함양재빌딩) 3층",www.strikezon.com,,그 외 기타 스포츠 서비스업,2014-04-01,12월
뉴서울레저주식회사,New Seoul Leisure Co.,뉴서울레저, ,"황호직, 류덕희",기타법인,134211-0106032,126-86-25229,경기도 광주시 삼동 1, ,,골프장 운영업,2009-10-28,12월
뉴유아이(주),"NEW UI CO.,LTD",뉴유아이, ,"류영열, 류장미",기타법인,110111-3151480,120-86-76899,서울특별시 강남구 삼성동 119-63,무,,골프장 운영업,2005-01-18,12월
주식회사 다니엘시네마,DANIEL CINEMA,다니엘시네마, ,이광희,기타법인,170111-0372029,502-81-99255,경상북도 안동시 용상동 1426-1,-,,공연시설 운영업,2009-02-23,12월
주식회사 다림개발,Dalim development,다림개발, ,경지은,기타법인,135811-0091769,124-86-07171,경기도 안성시 서운면 오촌길 97-31 (오촌리), ,,골프장 운영업,2003-03-14,12월
주식회사 다모,Damo,다모, ,반정수,기타법인,224111-0005170,616-81-21487,서울특별시 강남구 신사동 642-14미도빌딩3층,http://,,그 외 기타 창작 및 예술관련 서비스업,1997-07-25,12월
다산베아체컨트리클럽 주식회사,"Dasan Beache Country Club Co.,Ltd.",다산베아체컨트리클럽, ,이애자,기타법인,205311-0009733,384-81-00421,전라남도 강진군 도암면 부흥길 15-7 (용흥리), ,,골프장 운영업,2016-06-07,12월
다옴홀딩스주식회사,DAOMHOLDINGS INC.,다옴홀딩스, ,김주영,기타법인,150111-0008537,301-81-08637,"충청북도 청주시 서원구 남이면 문곡구절골길 235 (산막리, 실크리버C.C)",www.silkrivercc.co.kr,,골프장 운영업,1989-10-01,12월
주식회사 다함레저,"Dahaam Leisure Co., Ltd",다함레저, ,안응수,기타법인,115511-0000497,132-81-04132,"경기도 가평군 조종면 운악청계로 809 (하판리, 썬힐골프클럽)",www.sunhillgolf.co.kr,,골프장 운영업,1989-06-01,12월
단양레일코스터 주식회사,Danyang Rail Coster,단양레일코스터, ,권용철,기타법인,110111-8134340,363-88-02149,"서울특별시 서초구 서초대로74길 23 (서초동, 서초타운트라팰리스)", ,,유원지 및 테마파크 운영업,2021-12-22,12월
(주)단월드, ,단월드, ,류승원,기타법인,161511-0011290,215-81-37578,서울특별시 강남구 논현동 261,www.dahnhak.co.kr,,체력단련시설 운영업,1993-03-01,12월
주식회사 단톡,dantalk,단톡, ,이청아,기타법인,164811-0029351,312-81-67280,"충청남도 아산시 영인면 영인산로 440 (신현리, 아름다운골프장)",www.arumdaunresort.com,,골프장 운영업,2007-01-01,12월
주식회사 담양골프랜드,DAMYANG GOLFLAND.CO,담양골프랜드, ,김형준,기타법인,200111-0124035,408-81-43110,광주광역시 동구 금남로1가 1번지 전일빌딩, ,,골프장 운영업,2000-10-24,12월
(주)담양컨트리클럽,DANYANG COUNTRY CLUB Co.ltd,담양컨트리클럽, ,남영진,기타법인,204311-0015418,409-81-84244,전라남도 담양군 금성면 원율리 399, ,,골프장 운영업,2004-12-23,12월
대곡스포렉스(주),DAEGOK SPOREX,대곡스포렉스, ,최준,기타법인,170111-0169450,514-81-36423,대구광역시 달서구 도원동 1442-1, ,,종합 스포츠시설 운영업,2000-03-14,03월
(주)대구시민프로축구단,Daegu Football Club,대구시민프로축구단, ,조광래,기타법인,170111-0234386,502-81-67049,대구광역시 수성구 유니버시아드로 180 대구스타디움내,www.daegufc.co.kr,,스포츠 클럽 운영업,2002-10-16,12월
대둔산레저주식회사,Taedunsan Country Club,대둔산레저, ,김영활,기타법인,164211-0000890,305-81-10377,충청남도 금산군 진산면 행정리 산22-2, ,,골프장 운영업,1999-09-01,12월
(재)대림문화재단,DAELIM CULTURAL FOUNDATION,대림문화재단, ,이해욱,기타법인,160122-0002724,305-82-09028,"서울특별시 종로구 자하문로4길 21 (통의동, 대림미술관)",www.daelimmuseum.org,,박물관 운영업,1996-05-21,12월
(주)대명비발디파크 CC,Daemyung Vivaldi park CC,대명비발디파크CC, ,조현철,기타법인,145211-0008441,223-81-08337,강원도 홍천군 서면 팔봉리 산 120-31, ,,골프장 운영업,2005-10-01,12월
(주)대명티피앤이,Daemyung TP&E,대명티피앤이, ,최주영,기타법인,145211-0022962,569-87-01168,"강원도 홍천군 서면 한치골길 264 (팔봉리, 대명비발디파크)", ,,유원지 및 테마파크 운영업,2018-10-01,12월
주식회사 대복골프연습장,"DAEBOK DRIVING RANGE CO., LTD",대복골프연습장, ,최제원,기타법인,230111-0137503,610-81-89567,울산광역시 울주군 웅촌면 삼동로 1665-8 (대복리) 대복골프연습장, ,,골프연습장 운영업,2007-10-22,12월
주식회사 대산골프프라자,"Daesangolfplasa.co.,ltd",대산골프프라자, ,이성용,기타법인,230111-0142122,610-81-91684,울산광역시 남구 선암동 611,-,,스포츠 및 오락관련 서비스업,2008-03-20,12월
주식회사대승팜스,PAGANICA,대승팜스, ,최상진,기타법인,110111-1416258,214-86-16463,강원도 춘천시 남면 소주고개로 145-10 (후동리),paganicacc.com,,골프장 운영업,2005-06-20,12월
주식회사 대아기업,Dae-a.co,대아기업, ,구흥회,기타법인,120111-0038259,131-81-04935,인천광역시 부평구 부평동 738-21번지, ,,골프장 운영업,1987-04-09,12월
주식회사 대영레포츠,"DAE YOUNG REPORTS CO.,LTD",대영레포츠, ,이석준,기타법인,180111-0450360,607-81-66684,부산광역시 연제구 연산동 420-3, ,,종합 스포츠시설 운영업,2003-05-23,12월
(주)대영베이스,"DAE YOUNG BASE CO.,LTD",대영베이스, ,권혁희,기타법인,151111-0017313,124-81-98022,"충청북도 충주시 대소원면 성종두담길 113 (장성리, 대영베이스골프장)", ,,골프장 운영업,2001-05-23,12월
