회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 국민티에스,"Kookmin TS, Inc.",국민티에스, ,한명규,기타법인,110111-5561819,201-86-43552,"서울특별시 중구 퇴계로 381 3층 (신당동, 국민은행)",www.kookmints.com,,기타 사무지원 서비스업,2014-11-11,12월
(주)국보종합관리,kookbo total management,국보종합관리, ,김우종,기타법인,110111-2921769,108-81-66101,서울특별시 동작구 사당로27길 42 301호(사당동), ,,건물 및 산업설비 청소업,2003-12-24,12월
국제16호선박투자회사,KMARIN NO.16 SHIP INVESTMENT COMPANY,국제16호선박투자회사, ,오운용,기타법인,220111-0107467,616-86-12488,"제주특별자치도 제주시 연삼로 473 (이도이동,산업경제진흥원)",www.kmarin.co.kr,,기타 운송장비 임대업,2013-11-29,12월
국제34호선박투자회사,KMARIN NO.34,국제34호선박투자회사, ,이규동,기타법인,220111-0244722,603-88-02668,제주특별자치도 제주시 연삼로 473 (이도이동)경제통상진흥원, ,,기타 운송장비 임대업,2022-09-13,12월
국제35호선박투자회사,KMARIN NO.35,국제35호선박투자회사, ,이규동,기타법인,220111-0246364,357-86-02835,제주특별자치도 제주시 연삼로 473 경제통상진흥원(이도이동), ,,기타 운송장비 임대업,2022-10-27,12월
국제37호선박투자회사,KMARIN NO.37 SHIP INVESTMENT COMPANY,국제37호선박투자회사, ,이규동,기타법인,220111-0255315,465-81-02825,제주특별자치도 제주시 연삼로 473 (이도이동)경제통상진흥원, ,,기타 운송장비 임대업,2023-06-16,12월
국제41호선박투자회사,KMARIN NO.41 SHIP INVESTMENT COMPANY,국제41호선박투자회사, ,이규동,기타법인,220111-0270678,356-87-03425,제주특별자치도 제주시 연삼로 473 경제통상진흥원(이도이동), ,,기타 운송장비 임대업,2024-08-27,12월
국제가설산업주식회사,"KUKJE Co.,Ltd",국제가설산업, ,오동환,기타법인,110111-1018088,219-81-12434,서울특별시 송파구 석촌동 174-2 태문빌딩6층, ,,산업용 기계 및 장비 임대업,1994-03-10,12월
국제개발주식회사,"KUK JE DEVELOPMETN CO., LTD.",국제개발, ,성동기,기타법인,134511-0022315,135-81-22600,경기도 용인시 모현면 능원리 15-4, ,,기타 산업용 기계 및 장비 임대업,1997-03-20,12월
국제럭셔리 투어(주),KOOKJE LUXURY TOUR,국제럭셔리투어, ,김려나,기타법인,110111-5498202,119-87-02337,"서울특별시 금천구 서부샛길 606 A2806호(가산동, 대성디폴리스지식산업센터)", ,,여행사업,2014-10-31,12월
국제마리타임17호선박투자회사,KMARIN NO.17 SHIP INVESTMENT COMPANY,국제마리타임17호선박투자회사, ,오운용,기타법인,220111-0118323,616-86-22574,"제주특별자치도 제주시 연삼로 473 (이도이동,산업경제진흥원)",www.kmarin.co.kr,,기타 운송장비 임대업,2014-10-06,12월
(주)국제스케폴딩,"kjsystem Co., Ltd.",국제스케폴딩, ,오세훈,기타법인,180111-0981969,862-87-00170,"부산광역시 부산진구 서면문화로 27 (부전동, 유원골든타워오피스텔)1814호",e-kukje.co.kr,,임대업; 부동산 제외,2015-08-01,12월
(주)국제안전시스템,"INTERNL SECURITY SYSTEM CO., LTD.",국제안전시스템, ,이의양,기타법인,110111-0543325,209-81-08097,서울특별시 성북구 화랑로 286 3층 301호(석관동),www.goiss.co.kr,,경비 및 경호 서비스업,1987-09-05,12월
굳팩코리아(주),Goodpack Korea Limited,굳팩코리아, ,류유핀,기타법인,110111-1329906,211-86-16862,서울특별시 마포구 마포대로 136 지방재정회관 11층, ,,기타 산업용 기계 및 장비 임대업,1996-10-14,06월
주식회사 굿맨뱅크,"Good Man Bank Co., Ltd.",굿맨뱅크, ,김정호,기타법인,110111-1555824,220-81-52872,서울특별시 강남구 역삼동 702-2 삼성제일빌딩 1318호,www.goodmanbank.com,,인력 공급업,1998-06-16,03월
(주)굿맨파워,goodman power,굿맨파워, ,전대길,기타법인,110111-5190428,201-86-34446,"서울특별시 중구 퇴계로27길 28 (충무로3가, 한영빌딩) 602호", ,,상용 인력 공급 및 인사관리 서비스업,2013-08-01,12월
주식회사 굿모닝이엔씨,"Good Morning E&C Co.,Ltd",굿모닝이엔씨, ,손중목,기타법인,170111-0251166,502-81-71238,"대구광역시 동구 동부로 76 (신천동) 302호,303호,304호", ,,임시 및 일용 인력 공급업,2003-07-09,12월
굿앤파트너스,good and partners,굿앤파트너스, ,장오진,기타법인,110111-6617679,897-86-00825,"서울특별시 용산구 청파로 40 (한강로3가, 삼구빌딩)2006호", ,,상용 인력 공급 및 인사관리 서비스업,2018-01-03,12월
주식회사 굿윌,Goodwill,굿윌, ,이영관,기타법인,200111-0534177,714-87-01017,"광주광역시 북구 첨단연신로91번길 42 (신용동, 첨단써밋센트럴타워)  4층~13층", ,,임대업; 부동산 제외,2018-07-11,12월
굿윌아이엔씨 주식회사,Goodwill INC,굿윌아이엔씨, ,노환우,기타법인,110111-4883066,107-87-76947,"서울특별시 금천구 서부샛길 648 510호(가산동, 대륭테크노타운6차)",www.gwinc.co.kr,,인력 공급업,2012-06-04,12월
굿차모빌리티 주식회사,"Goodcha mobility co.,Ltd.",굿차모빌리티, ,조종현,기타법인,110111-8382098,366-87-02587,서울특별시 서초구 과천대로 840 (방배동), ,,자동차 임대업,2022-07-29,12월
(주)규람타워렌탈,Gyooram Tower,규람타워렌탈, ,노성호,기타법인,134111-0114764,123-81-95513,"경기도 안양시 동안구 엘에스로 92 업무지원 나동 311호,312호(호계동,국제유통단지)",www.gyooramtower.co.kr/,,산업용 기계 및 장비 임대업,2014-01-16,12월
주식회사그래핀코리아,GRAPINKOREA,그래핀코리아, ,정재창,기타법인,110111-3901353,214-88-32389,서울특별시 서초구 양재동350-8, ,,사업시설 유지ㆍ관리 서비스업,2008-07-09,12월
그로웰지씨엠 주식회사,GROWELLGCM,그로웰지씨엠, ,장병권,기타법인,151111-0077606,406-86-01690,강원도 횡성군 서원면 경강로유현6길 28 (유현리), ,,조경 관리 및 유지 서비스업,2020-11-01,12월
그룹포팔크코리아(주),Group 4 Falck Korea Ltd,그룹포팔크코리아, ,Robert Logan McDonald,기타법인,110111-2868698,106-86-23493,서울특별시 마포구 도화동 50-1 ,www.group4securicor.com,,경비 및 경호 서비스업,2003-10-20,12월
(주)그린누리,"GREENNURI CO.,LTD",그린누리, ,송형준,기타법인,230111-0286144,710-86-01022,울산광역시 울주군 온양읍 덕망로 275, ,,건축물 일반 청소업,2017-12-11,12월
그린랜드컨설팅그룹(주),Green Land Real Estate Group,그린랜드컨설팅그룹, ,김박문,기타법인,110111-1319585,211-86-17013,서울특별시 용산구 한강로3가 65-399,없음,,그 외 기타 분류 안된 사업지원 서비스업,1996-10-10,12월
(주)그린로드,GREENROAD,그린로드, ,이헌준,기타법인,234111-0056494,621-81-84956,"경상남도 양산시 어실로 910 (어곡동, 에덴밸리골프장) 내에 경기과", ,,자동차 임대업,2010-06-08,12월
(주)그린맨파워,Green man power,그린맨파워, ,오진일,기타법인,110111-1563877,102-81-44171,"서울특별시 종로구 새문안로3길 30 (내수동, 대우빌딩) 복합동 505호", ,,상용 인력 공급 및 인사관리 서비스업,1998-07-11,12월
주식회사 그린브릿지,"GREEN BRIDGE CO., LTd.",그린브릿지, ,최일광,기타법인,180111-1356872,433-81-02089,"부산광역시 해운대구 센텀동로 99 (재송동, 벽산이센텀클래스원) 1501호", ,,기타 운송장비 임대업,2021-04-19,12월
주식회사 그린비앤피,Green B&P CO.LTD,그린비앤피, ,김책환,기타법인,110111-4482412,109-86-26316,"서울특별시 서대문구 경기대로 58 (충정로2가, 경기빌딩) 506호", ,,"산업설비, 운송장비 및 공공장소 청소업",2010-12-01,12월
그린산업주식회사,"Green Industrial Co., Ltd.",그린산업, ,이기욱,기타법인,174611-0002119,506-81-01582,경상북도 포항시 북구 중흥로 231 (죽도동), ,,"산업설비, 운송장비 및 공공장소 청소업",1979-06-01,12월
주식회사 그린씨에스,"GREENCS CO.,LTD",그린씨에스, ,"김석중, 조장현",기타법인,160111-0076160,314-81-23726,"대전광역시 중구 중앙로 149 (은행동, 한솔빌딩) 10층", ,,콜센터 및 텔레마케팅 서비스업,1998-11-30,12월
그린에너지개발주식회사,"GREEN ENERGY DEVELOPMENT CO.,LTD",그린에너지개발, ,박영소,기타법인,120111-0517732,137-81-99293,"인천광역시 서구 거월로 61 (백석동, 수도권매립지공사)",www.grenco.co.kr,,사업시설 유지ㆍ관리 서비스업,2009-12-17,12월
(주)그린온,"GreenON Co,Ltd",그린온, ,조봉제,기타법인,134111-0215455,138-81-73224,경기도 안양시 동안구 관악대로 317-4,www.greenonbiz.co.kr,,"소독, 구충 및 방제 서비스업",2012-02-27,12월
(주)그린월드하우징,greenworldhousing,그린월드하우징, ,이창희,기타법인,120111-0607955,130-86-70908,"경기도 부천시 상동로117번길 37 (상동, 진성프라자) 3층 302호",pureunsafety.com,,경비 및 경호 서비스업,2012-05-07,12월
그린위드 주식회사,Greenwith,그린위드, ,정찬우,기타법인,110111-7911395,386-81-02385,"서울특별시 송파구 올림픽로 269 (신천동, 롯데캐슬골드) 4층", ,,사업시설 유지ㆍ관리 서비스업,2021-06-09,12월
(주) 그린위치,"GREENWICH CO.,LTD",그린위치, ,김상원,기타법인,110111-6689503,729-81-01055,"서울특별시 강남구 언주로 805 4층 그린위치 (신사동, 준빌딩)",www.gwich.net/,,기타 산업용 기계 및 장비 임대업,2018-03-20,12월
(주)그린카,"Greencar Co., Ltd.",그린카, ,강현빈,기타법인,110111-4236520,220-87-91595,"서울특별시 강남구 테헤란로70길 16 6층(대치동, 동산빌딩)",www.greencar.co.kr,,자동차 임대업,2009-12-12,12월
그린코리아주식회사,"Green Korea co., ltd",그린코리아, ,유용섭,기타법인,135811-0186809,135-86-11433,경기도 화성시 배양길 53-6 (배양동) 그린코리아주식회사, ,,사업시설 유지ㆍ관리 서비스업,2010-09-15,03월
(주) 그린콕스, ,그린콕스, ,지춘배,기타법인,110111-1926190,107-81-80245,경기도 화성시 우정면 주곡리 161-41, ,,사업시설 유지ㆍ관리 서비스업,2000-03-30,12월
주식회사 그린파트너즈,Green Partners Corporation,그린파트너즈, ,황영민,기타법인,110111-6925171,628-88-01052,서울특별시 용산구 한강대로 350 (갈월동) 갑을빌딩,www.apgroup.com,,그 외 기타 사업지원 서비스업,2018-11-14,12월
주식회사그린피플,GREENPEOPLE,그린피플, ,마매리,기타법인,110111-4042555,120-87-36536,"서울특별시 종로구 새문안로 92 (신문로1가, 광화문오피시아빌딩) 1312호",ㅂ,,상용 인력 공급 및 인사관리 서비스업,2009-02-12,12월
주식회사 극동,"Kuk dong co,Ltd",극동, ,김수복,기타법인,131411-0318660,134-87-24719,"경기도 안산시 단원구 대부황금로 746 (대부동동, UCC골프클럽)", ,,조경 관리 및 유지 서비스업,2014-04-22,12월
(주)글레어마케팅커뮤니케이션즈,Glare Marketing Communications Co.,글레어마케팅커뮤니케이션즈, ,김준환,기타법인,110111-1793440,104-81-47854,서울특별시 강남구 대치동 913-11,www.gmckorea.net,,"전시, 컨벤션 및 행사 대행업",1999-10-20,12월
주식회사 글로벌국제여행사,GLOBAL INTERNATIONAL TRAVEL AGENCY,글로벌국제여행사, ,송경국,기타법인,220111-0146580,807-81-00375,"서울특별시 영등포구 선유로3길 10 (문래동5가, 하우스디비즈)", ,,여행사업,2016-05-17,12월
(주)글로벌금오렌트카,GLOBALKUMORENTCAR,글로벌금오렌트카, ,이광락,기타법인,170111-0243238,514-81-47920,대구광역시 서구 북비산로 95 (이현동),rentcarn.co.kr,,자동차 임대업,2003-02-27,12월
(주)글로벌네트웍,Global Network Inc,글로벌네트웍, ,김현진,기타법인,110111-1430282,102-81-42270,서울특별시 종로구 공평동 1가 한미빌딩 ,www.hotels.co.kr,,여행사업,1997-07-01,12월
글로벌렌탈 주식회사,"Global Rental Co., Ltd.",글로벌렌탈, ,정태영,기타법인,110111-1159030,202-81-51384,서울특별시 강남구 삼성동 141-28 동신빌딩 4층,해당없음,,기타 산업용 기계 및 장비 임대업,1995-05-18,03월
(주)글로벌휴먼스,"Global Humans Co., Ltd.",글로벌휴먼스, ,한성렬,기타법인,110111-5052321,201-86-31338,서울특별시 강남구 압구정로36길 18 (신사동) 신구빌딩 5층, ,,상용 인력 공급 및 인사관리 서비스업,2013-01-23,12월
(주)금강,KUMKANG,금강, ,양기태,기타법인,110111-2972770,210-81-53267,"경기도 남양주시 별내중앙로 36-31 (별내동, 별내백상앨리츠오피스텔2차) 4층 406호", ,,건설 및 토목공사용 기계ㆍ장비 임대업,2004-03-12,12월
(주)금강티에스,KUMKANG.T.S,금강티에스, ,"이윤한, 홍정표",기타법인,110111-4123298,105-87-33603,"서울특별시 마포구 토정로 187 (창전동), 금강티에스빌딩5층",www.igoldpower.com,,상용 인력 공급 및 인사관리 서비스업,2009-06-24,12월
주식회사 금강포스템,KUMKANG FOSTEM CO.LTD,금강포스템, ,김재일,기타법인,110111-1243700,220-81-17157,서울특별시 서초구 서초동 1445-2번지 금강공업빌딩 3층,www.kumkangfostem.com,,산업용 기계 및 장비 임대업,1996-02-16,12월
금만테크주식회사,"Kummantech Co., Ltd.",금만테크, ,전은정,기타법인,110111-4845149,107-87-69368,서울특별시 영등포구 여의도동 23-8 동양증권빌딩, ,,기타 사무지원 서비스업,2012-04-18,04월
(주)금원기업,GEUMWON ENTERPRISE CO.LTD,금원기업, ,김진홍,기타법인,171711-0079333,506-81-65247,경상북도 포항시 남구 동해안로 6262 (동촌동) 5번지, ,,건축물 일반 청소업,2008-09-01,12월
금정해운 주식회사,"KUMJUNG SHIPPING CO.,LTD.",금정해운, ,탁원익,기타법인,204711-0001146,417-81-01545,부산광역시 중구 해관로 89 (대창동1가) 부산중앙빌딩 11층, ,,기타 운송장비 임대업,1982-01-16,12월
주식회사 금탑건설,GOLD TOWER CONSTRUCTION,금탑건설, ,이석준,기타법인,200111-0385538,410-86-84180,광주광역시 광산구 사암로 209 (우산동),www.wm.co.kr,,기타 사무지원 서비스업,2013-12-20,12월
금호렌터카글로벌 (주),"Kumho Rent-a-car Co., Ltd.",금호렌터카글로벌, ,이희수,기타법인,110111-4211746,101-86-50656,서울특별시 강남구 대치동 890-20,www.kumhorent.com,,자동차 임대업,2009-11-01,12월
금호알에이시 (주),"Kumho RAC Co., Ltd.",금호알에이시, ,이삼섭,기타법인,110111-0513253,609-81-25961,서울특별시 종로구 새문안로 76 금호아시아나본관 8층 (신문로1가), ,,자동차 임대업,1986-12-13,12월
금호피에프브이원자산관리유한회사,"KUMHO PFV1 AMC, LC.",금호피에프브이원자산관리, ,김병섭,기타법인,110114-0053914,101-86-14330,서울특별시 종로구 신문로1가 금호사옥빌딩, ,,그 외 기타 분류 안된 사업지원 서비스업,2005-04-13,12월
주식회사기가에이젼시,GIGA Agency,기가에이젼시, ,이윤재,기타법인,110111-6290392,595-88-00563,"서울특별시 성동구 아차산로17길 49 404호(성수동2가, 생각공장데시앙플렉스)", ,,임시 및 일용 인력 공급업,2017-01-18,12월
기경실업주식회사,"KI KYOUNG BUISINESS CO., LTD.",기경실업, ,김기성,기타법인,110111-0350704,123-81-38185,경기도 안양시 만안구 석수동 314-9번지, ,,그 외 기타 분류 안된 사업지원 서비스업,1983-07-01,12월
주식회사 기린렌텍,girinrentech,기린렌텍, ,박홍빈,기타법인,110111-1501413,216-81-14388,경기도 평택시 서탄면 수월암리520-27, ,,기타 산업용 기계 및 장비 임대업,1998-01-09,12월
기숙학원운영 주식회사,"Boarding Academy Management Co., Ltd.",기숙학원운영, ,오우석,기타법인,110111-8807658,472-81-03157,"서울특별시 강남구 삼성로57길 28 (대치동), 3층", ,,사업시설 유지ㆍ관리 서비스업,2023-12-01,12월
기양실업주식회사,"KI YANG INDUSTRY CO., LTD",기양실업, ,정재명,기타법인,134811-0012584,124-81-36929,경기도 화성군 우정면 이화리 1122, ,,그 외 기타 분류 안된 사업지원 서비스업,1989-04-01,12월
