회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)노원뉴파워,"NOWONNEWPOWER., LTD",노원뉴파워, ,정택진,기타법인,120111-0815227,599-86-00294,"서울특별시 노원구 덕릉로70길 99 (상계동, SH공사집단에너지사업단(동부지사)외2)",nowonnp@nate.com,,전기업,2016-05-02,12월
노을그린에너지 주식회사,"Noeul Green Energy Co., Ltd",노을그린에너지, ,정형종,기타법인,110111-5476274,105-88-07174,서울특별시 마포구 하늘공원로 108-2 (상암동), ,,발전업,2014-07-25,12월
농업회사법인 미래농산주식회사,mearae,농업회사법인미래농산, ,김상헌,기타법인,201411-0009230,415-81-32964,전라남도 해남군 산이면 덕호길 92-111 (덕호리), ,,태양력 발전업,2009-08-12,12월
뉴에너지파워 주식회사,"New Energy Power CO., Ltd",뉴에너지파워, ,김우태,기타법인,194211-0197427,609-86-04700,"경상남도 창원시 성산구 중앙대로 33 (중앙동, 대흥인터빌) 1022호", ,,발전업,2012-03-12,12월
뉴에너텍(주),"NEW ENERTECH Co.,Ltd",뉴에너텍, ,이충남,기타법인,170111-0375784,502-86-00010,서울특별시 마포구 상암동1654 DMC이안빌딩 1-2306, ,,발전업,2009-04-15,12월
늘샘우이해상풍력발전 주식회사,"Neulsaem Ui Offshore Wind Power Co . ,Ltd",늘샘우이해상풍력발전, ,"문고영, Jones David Edward Lloyd",기타법인,201111-0066608,286-81-02635,전라남도 신안군 압해읍 원가룡길 83-4 (가룡리), ,,기타 발전업,2021-12-16,12월
주식회사 니켈,"Nickel Co., Ltd.",니켈, ,김희성,기타법인,285011-0492409,163-86-01357,"광주광역시 서구 상무중앙로78번길 5-6 (치평동, 영효빌딩), 901호", ,,태양력 발전업,2019-01-24,12월
(주)다남솔라,danamsolar,다남솔라, ,박윤숙,기타법인,200111-0337133,410-86-59532,전라남도 해남군 황산면 염수들길 103-12 (호동리), ,,발전업,2012-03-12,12월
다산태양광발전(주),"Dasan solar generation co.,Ltd",다산태양광발전, ,이창직,기타법인,205311-0004220,415-81-22845,전라남도 강진군 강진읍 남성리 18-6, ,,발전업,2006-06-28,12월
(주)다인태양광발전소,"Dain Photovoltaic Power CO., LTD",다인태양광발전소, ,허필수,기타법인,170111-0360248,502-81-97107,대구광역시 동구 신천동 79-1번지,-,,발전업,2008-05-01,12월
주식회사 담훈개발 ,Damhoon corp.,담훈개발, ,류근하,기타법인,224111-0052816,255-81-01874,"제주특별자치도 서귀포시 중산간서로 777 (중문동), 제 B동", ,,태양력 발전업,2020-06-09,12월
닷스테이션 주식회사,"DOTSTATION CO. ,Ltd",닷스테이션, ,이윤조,기타법인,110111-8357067,571-88-02527,"대구광역시 달서구 성서공단로11길 62 (호산동, 대구테크노파크성서캠퍼스S)",dotstation.kr/,,전기 판매업,2022-07-06,12월
당진에코파워 주식회사,dangjin eco power corporation,당진에코파워, ,김봉학,기타법인,165011-0069097,197-87-01401,충청남도 당진시 시청2로 20 (수청동) 301호, ,,태양력 발전업,2019-08-20,12월
당진행복솔라 주식회사,"Dangjin Haengbok Solar Co., Ltd.",당진행복솔라, ,유영욱,기타법인,110111-8022925,287-88-02302,"서울특별시 중구 남대문로 117 11층 (다동, 동아빌딩)", ,,발전업,2021-09-10,12월
(주)대광반도체,"DAE KWANG SEMICONDUCTOR CO.,LTD.",대광반도체, ,김종화,기타법인,135211-0004615,138-81-15904,"경기도 군포시 농심로59번길 1 (당정동, (주)대광반도체)",www.dksblu.com,,태양력 발전업,1998-01-01,12월
대구그린파워주식회사,"Daegu Green Power Co.,Ltd.",대구그린파워, ,김동권,기타법인,170111-0403197,502-86-05368,대구광역시 동구 율암동 524-13,www.e-dgpower.co.kr,,화력 발전업,2010-05-04,12월
대구태양광발전(주),daegusolar,대구태양광발전, ,최민,기타법인,170111-0468323,502-86-19182,대구광역시 달서구 와룡로45길 72-14 (용산동) 대구태양광발전(주), ,,발전업,2012-08-06,12월
대기풍력발전 주식회사,"DaeGi WIndPower.CO,Ltd",대기풍력발전, ,"황의정, 이세형",기타법인,141111-0047601,259-86-00038,강원도 강릉시 왕산면 안반데기2길 46-15 (대기리), ,,기타 발전업,2015-03-10,12월
(주)대덕그린에너지,"Deadeok Green Energy Co.,Ltd",대덕그린에너지, ,채상협,기타법인,160111-0302028,314-86-25582,"대전광역시 대덕구 문평동로48번길 125 (문평동, (주)동양환경)", ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2011-10-01,12월
주식회사 대륜E&S,"DAERYUN E&S CO., LTD.",대륜E&S, ,전동수,기타법인,110111-1720633,217-81-16055,서울특별시 노원구 덕릉로70길 54 (상계동),www.daeryunens.com,,연료용 가스 제조 및 배관공급업,1999-06-23,12월
주식회사 대륜발전,"DAERYUN POWER CO.,LTD",대륜발전, ,전동수,기타법인,110111-4247676,206-86-39053,경기도 양주시 화합로1710번길 125 (옥정동),www.daeryunpower.com,,"증기, 냉ㆍ온수 및 공기조절 공급업",2009-12-23,12월
(주)대륜에너지,"DAERYUN ENERGY CO.,LTD.",대륜에너지, ,김성회,기타법인,110111-3945734,206-86-27033,경기도 의정부시 민락로 244-6,www.daeryunenergy.com,,"증기, 냉ㆍ온수 및 공기조절 공급업",2008-07-31,12월
대명지이씨풍력발전주식회사,"Dae Myoung Global Engineering Construction Wind Power Co.,Ltd.",대명지이씨풍력발전, ,서기섭,기타법인,234111-0056452,621-81-84989,경상남도 양산시 어곡동 2091-3, ,,발전업,2010-06-07,12월
대불그린1호 주식회사,"DaebulGreen1 Co.,Ltd.",대불그린1호, ,강화구,기타법인,205411-0033516,535-86-01964,전라남도 영암군 삼호읍 나불로 230, ,,전기업,2020-08-31,12월
대산그린에너지(주),Daesan Green Energy Co. Ltd.,대산그린에너지, ,유동석,기타법인,161411-0041942,750-86-01020,"충청남도 서산시 대산읍 독곶해변길 130 (독곶리, 대산그린에너지)", ,,기타 발전업,2018-01-25,12월
대산에너지(주),DaesanEnergy Corporation,대산에너지, ,문재경,기타법인,120111-0659229,131-86-48700,인천광역시 남동구 청능대로 353 (고잔동), ,,발전업,2013-05-13,12월
대산열병합발전 주식회사,"Daesan Combined Heat and Power Co.,Ltd.",대산열병합발전, ,김홍철,기타법인,161211-0022475,307-81-31062,"충청남도 서산시 읍내3로 28 (읍내동, 서림빌딩)",www.daesanchp.com,,화력 발전업,2010-01-13,12월
대성에너지(주),"DAESUNG ENERGY CO.,LTD",대성에너지,117580,대표이사 김영훈 대표이사 박문희,유가증권시장,170111-0387416,504-81-83652,대구광역시 중구 명덕로 85 (남산동),www.daesungenergy.com,,연료용 가스 제조 및 배관공급업,2009-10-01,12월
대성청정에너지(주),"DAESUNGCLEANENERGY CO., LTD.",대성청정에너지, ,최동원,기타법인,171111-0004861,508-81-05702,경상북도 안동시 모래골1길 61 (송현동),daesungcleanenergy.co.kr,,연료용 가스 제조 및 배관공급업,1997-07-12,12월
대영산업 주식회사,DAEYOUNG,대영산업, ,민기훈,기타법인,201411-0000379,415-81-01480,전라남도 해남군 옥천면 영신리 605-1, ,,발전업,1989-11-03,12월
대재에너지 주식회사,"Daejae energy Co., Ltd",대재에너지, ,안동환,기타법인,284611-0015060,127-86-35661,경기도 동두천시 동두천동 544, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2011-11-29,12월
대전열병합발전주식회사,"Daejeon Cogeneration Plant Co., Ltd.",대전열병합발전, ,이영준,기타법인,160111-0191083,314-81-74846,"대전광역시 대덕구 신일서로68번길 71 (신일동, 대전열병합발전(주))",www.djcp.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",2005-05-25,12월
대정해상풍력발전주식회사,"Daejung Offshore Wind Power Co., Ltd",대정해상풍력발전, ,김철용,기타법인,220111-0095315,616-81-99059,"제주특별자치도 서귀포시 대정읍 상모대서로 5 (상모리, 모닝글로리)", ,,발전업,2012-09-05,12월
주식회사 대척태양광발전소,Daecheok Solar Energy ,대척태양광발전소, ,김춘학,기타법인,201111-0033813,411-81-69227,전라남도 신안군 안좌면 안좌동부길 611-29 (대척리), ,,발전업,2012-01-05,12월
대한테크렌(주),TAIHAN TECHREN CO.LTD,대한테크렌, ,한광현,기타법인,110111-3354711,104-81-97918,서울특별시 중구 회현동1가 인송빌딩 14층,www.techren.co.kr,,발전업,2005-12-12,12월
대호에너지(주),"DAEHO ENERGY Co.,LTD",대호에너지, ,최영종,기타법인,201111-0026404,411-81-49594,전라남도 신안군 팔금면 읍리 921, ,,발전업,2007-06-13,12월
대호지솔라파크,"Daehoji Solar Park Co., Ltd.",대호지솔라파크, ,채재훈,기타법인,165011-0072983,620-87-01838,충청남도 당진시 대호지면 조금리 162-2, ,,태양력 발전업,2020-06-16,12월
더솔라파워(주),The Solar Power Ltd,더솔라파워, ,송수연,기타법인,135111-0086095,123-86-11366,충청남도 부여군 세도면 화수리, ,,"전기, 가스, 증기 및 공기조절 공급업",2007-08-22,12월
(주)덕양도시가스서비스,DUK YANG CITY GAS SERVICE,덕양도시가스서비스, ,박상박,기타법인,285011-0142210,128-86-29634,경기도 고양시 덕양구 고양대로 1387 (성원코아) 204호, ,,연료용 가스 제조 및 배관공급업,2008-04-01,12월
(주)덕양에너젠,DEOKYANG ENERGEN CORPORATION,덕양에너젠,0001A0,"김기철, 박주동",코스닥시장,206211-0077244,121-88-01866,전라남도 여수시 산단중앙로 233,www.dyenergen.com/,,연료용 가스 제조 및 배관공급업,2020-11-09,12월
주식회사 덕일,DEOKIL,덕일, ,김인석,기타법인,141211-0085625,530-88-00528,강원도 원주시 지정면 보통로 380 (보통리), ,,연료용 가스 제조 및 배관공급업,2016-10-06,12월
도음산풍력발전(주),"Doeumsan Windfarm.co.,Ltd",도음산풍력발전, ,노광철,기타법인,110111-5752567,160-81-00126,"서울특별시 강남구 테헤란로 422 (대치동, KT선릉타워East) 11층", ,,풍력 발전업,2015-06-15,12월
도촌솔라테크(주),DOCHON SOLARTECH,도촌솔라테크, ,김치욱,기타법인,110111-3684796,512-81-13797,경상북도 봉화군 봉화읍 도촌리 산73-12, ,,발전업,2007-05-23,12월
동강풍력발전 주식회사,"Donggang Wind Power Co., Ltd.",동강풍력발전, ,신광수,기타법인,171711-0120772,652-87-00267,전라남도 고흥군 과역면 과역로 859 (과역리) 201호, ,,기타 발전업,2015-10-13,12월
동남태양광발전 주식회사,"dongnam Fotovoltaik co,.ltd",동남태양광발전, ,최영상,기타법인,194211-0213489,609-86-12758,"경상남도 창원시 성산구 완암로 84 (성산동, 엘지전자(주)창원2공장비2동3층(주)서브원)", ,,발전업,2013-05-21,12월
동남해안해상풍력 주식회사,"DongNam Offshore Wind Co., Ltd.",동남해안해상풍력, ,윤광수,기타법인,110111-8180335,427-81-02482,"울산광역시 북구 강동산하4로 21 502호(산하동, 센트럴 플레이스)", ,,풍력 발전업,2022-01-25,12월
동두천드림파워(주),DONGDUCHEON DREAM POWER Co. Ltd.,동두천드림파워, ,최백순,기타법인,284611-0014541,127-86-31796,경기도 동두천시 쇠목길 110,www.iddp.co.kr,,화력 발전업,2011-06-03,12월
(주)동복에너지,"Dongbok Energy. Co.,Ltd.",동복에너지, ,홍사혁,기타법인,134811-0407777,770-88-00596,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리)1209호", ,,기타 발전업,2017-08-01,12월
동부당진솔라 주식회사,"Dongbu Dangjin Solar Co.,Ltd.",동부당진솔라, ,김완석,기타법인,165011-0036864,311-81-40764,충청남도 당진시 송악읍 북부산업로 1228, ,,발전업,2011-12-26,12월
동부발전삼척(주),DONGBU POWER SAMCHOEK CORPORATION,동부발전삼척, ,최경진,기타법인,144611-0015895,222-81-28102,강원도 강릉시 하슬라로 15 (홍제동), ,,화력 발전업,2012-03-26,12월
주식회사 동부에너지,DONG BU ENERGY.LTD,동부에너지, ,권오장,기타법인,230111-0175363,610-86-06988,울산광역시 남구 부두로 50 (매암동 360-65), ,,연료용 가스 제조 및 배관공급업,2011-04-04,12월
동부하슬라파워 주식회사,DONGBU HASLLA POWER CORPORATION,동부하슬라파워, ,최경진,기타법인,141111-0041322,226-81-45836,강원도 강릉시 하슬라로 15 (홍제동), ,,화력 발전업,2012-07-24,12월
(주)동부하이웨이솔라,Co.Dongbu highway solar,동부하이웨이솔라, ,김선웅,기타법인,141211-0091094,715-87-00781,"서울특별시 영등포구 선유서로21길 14 (양평동2가, 양평동오피스텔) 2층 201-비307호", ,,태양력 발전업,2017-07-25,12월
동성윈드파워(주),Dongsung Windpower Co,동성윈드파워, ,김장수,기타법인,141111-0029691,226-81-36337,강원도 강릉시 두산동 30, ,,발전업,2007-02-15,12월
동신주식회사,"Dongshin co., ltd.",동신, ,여영동,기타법인,170111-0014291,502-81-02065,경상북도 경산시 와촌면 금송로 421 (소월리) 동신주식회사, ,,태양력 발전업,1977-12-23,12월
(주)동양고속발전,"Dong Yang Express Power Co., Ltd",동양고속발전, ,윤기상,기타법인,164811-0038641,312-81-86856,전라남도 신안군 지도읍 태천리 1524 105, ,,발전업,2006-11-24,12월
(주)동양그린발전,"Dong Yang Green Power Co., Ltd",동양그린발전, ,강세환,기타법인,134111-0147989,138-81-37382,전라남도 신안군 지도읍 태천리 1524 107, ,,발전업,2006-11-24,12월
(주)동양에너지,"Dong Yang Energy Co.,Ltd",동양에너지, ,신기호,기타법인,131311-0069851,125-81-65596,전라남도 신안군 지도읍 태이길 31-69 (태천리), ,,발전업,2006-11-24,12월
(주)동양에너지,TONG YANG ENERGY,동양에너지, ,이동호,기타법인,110111-4835794,101-86-71592,서울특별시 영등포구 국제금융로2길 24 (여의도동), ,,화력 발전업,2012-04-03,12월
(주)동인태양광발전소,Donginsolar,동인태양광발전소, ,유새아,기타법인,201311-0067024,599-88-00662,전라남도 순천시 외서면 반월로 224-43 반용리 288, ,,전기업,2017-03-15,12월
(주)동진쏠라에너지,"Dong Jin Solar Energy Co., Ltd ",동진쏠라에너지, ,허훈,기타법인,174711-0018643,505-81-41863,광주광역시 광산구 용동 671-2, ,,발전업,2006-10-13,12월
주식회사동화에너지,"Donghwa Energy Co.,Ltd",동화에너지, ,곽병호,기타법인,214311-0001374,407-81-14586,전라북도 장수군 산서면 동화리 603-2, ,,발전업,2006-04-24,12월
드림라인쏠라파워1호 주식회사,DREAMLINE SOLAR-POWER 1,드림라인쏠라파워1호, ,김창호,기타법인,110111-6279809,598-81-00675,"서울특별시 송파구 중대로 135 (가락동, 아이티벤처타워) 동관 9층",www.dreamline-spc1.co.kr,,발전업,2017-01-04,12월
드림라인쏠라파워4호 주식회사,DREAMLINE SOLAR-POWER 4,드림라인쏠라파워4호, ,한명훈,기타법인,110111-6390530,394-86-00796,"서울특별시 중구 세종대로 92 (태평로2가, 한화금융센터태평로) 17층", ,,전기업,2017-04-28,12월
드림라인쏠라파워5호 주식회사,DREAMLINE SOLAR-POWER 5,드림라인쏠라파워5호, ,안상수,기타법인,110111-6432225,186-81-00827,"서울특별시 중구 세종대로 92 (태평로2가, 한화금융센터태평로) 17층", ,,전기업,2017-06-16,12월
디쏠라에너지주식회사,"DSolar Energy Co.,Ltd",디쏠라에너지, ,허훈,기타법인,110111-3753955,107-87-00578,"전라남도 영광군 백수읍 백수로3길 171 (하사리, 테양광발전소)", ,,발전업,2007-09-12,12월
주식회사 디에이치홀딩스,DHholdings,디에이치홀딩스, ,김명희,기타법인,200111-0280572,409-86-09779,광주광역시 서구 상무대로 837 (쌍촌동), ,,태양력 발전업,2009-08-19,12월
(주)디와이발전산업,"DY Power Industrial Co., Ltd",디와이발전산업, ,이선재,기타법인,135811-0132993,124-86-50076,전라남도 신안군 지도읍 태천리 1524 106, ,,발전업,2006-11-24,12월
디와이뱅크(주),"DY BANK CO., LTD",디와이뱅크, ,최영근,기타법인,200111-0224893,410-86-02757,광주광역시 광산구 하남대로 135 (흑석동), ,,발전업,2006-04-17,12월
